id,profileName,Text,date,title,rating,images,helpful,Colour,Style name
RETVMVXMX65XE,Alpha,Using it from 3 months. Amazing battery backup and sound quality.,Reviewed in India on 6 April 2022,Good Product,5,,0,Carbon Black,Flair
R112S05OF3P9CJ,Sumit kumar,I loved the product in every term .... design....built.... quality.... sound.... battery.,Reviewed in India on 29 December 2021,Fantastic,5,,0,Carbon Black,Flair
R2AYTFQBX3MQHP,sagar kaushal,No quality and the bud just broke in 45 days of purchase.,Reviewed in India on 1 March 2022,Boke just in a month. Pathetic,4,https://m.media-amazon.com/images/I/616gwUuvpKL.jpg,0,Jet Black,Sense
R2O5VTDBLZJS2C,Ayush,No option given for changing volume also the auto on and off feature is very irritating,Reviewed in India on 12 January 2022,No option to change sound level,2,,0,Carbon Black,Flair
R2JZUNDJFAWXUL,Sarvesh,Sound & Bass quality is very crystal clear and voice clarity is  amazing.,Reviewed in India on 5 March 2022,Voice clarity,5,,0,Forest Green,Flair
R1CA39HM65FE6W,Rituraj kumar,"It is very nice product. Amazing working , sound is very clear",Reviewed in India on 19 August 2021,It is best under this range.,4,,0,Carbon Black,Flair
R1BIT4PZ5HG98L,Shantanu Devalia,They sound good have a decent battery life and perfectly working fine...,Reviewed in India on 10 February 2022,Good package at low price,5,,0,Jet Black,Sense
R1MT2P49TPBJCF,Shailesh Ghoderao,Touch doesnt work as per expectations and its better to have buttons on neckband,Reviewed in India on 11 February 2022,Overall good but touch is not up to the mark.,3,,0,Carbon Black,Flair
RKPGHKPO7AIR5,Mohd.majhar,Volume is little bit slow and other function is awesome.,Reviewed in India on 24 June 2021,Good neck band,4,,1,Carbon Black,Flair
R25HMW50I3CSFW,shaju vinayak,Its a good products but one touch arrangement is not good for me,Reviewed in India on 31 December 2021,Good quality and good looking,4,,0,Mist Grey,Flair
R1IIWLFOU7DKZ6,Jaadu,Sound quality is good withNoise cancelation,Reviewed in India on 10 February 2022,Worth it 👌,5,,0,Jet Black,Sense
R2WZYBCXD9QIIC,G s siddartha, Nice product,Reviewed in India on 1 April 2022,Nice product,5,,0,Stone Blue,Flair
R2LH1BJ3MJF7QJ,Rajkumar,Ear buts do not fit on the ears and they fall down every time and pain as well...,Reviewed in India on 6 March 2022,Ear buts not fit,1,,0,Carbon Black,Flair
R1FWH5P9ORWDSA,lucky,Best nd good quality Best nd good quality amazing,Reviewed in India on 30 June 2021,Good product,4,,1,Carbon Black,Flair
R2Q4L5GQAAESNS,Yuvarajan S,"Touch working good, but while hearing song auto disconnect on any body or dress touches.",Reviewed in India on 11 February 2022,Good,4,,0,Carbon Black,Flair
RTQ8F3E7VZ4GX,Amazon Customer,Good,Reviewed in India on 17 November 2021,Good,2,,0,Stone Blue,Flair
R27DT34JK7HZHA,Rahul Singh,Nice product... If volume control would have been there it would have been even more amazing,Reviewed in India on 4 December 2021,Great noise cancellation,5,,0,Carbon Black,Flair
R2P4QWBTLU7XNJ,Anand,Nice product the sound quality goodGood battery life & bass quality is good,Reviewed in India on 9 March 2022,Good experience,5,https://m.media-amazon.com/images/I/716o5YWB7tL.jpg,0,Mist Grey,Flair
R1NO711USVC93M,Azhar touqeer,Some times touch control is not working and volume control button should be there,Reviewed in India on 9 February 2022,Volume control button should be there,3,,0,Carbon Black,Flair
RSNR7O5DFGLHJ,shivam kushwaha,"If you can stick the mic with ur mouth via tape and look stupid, buy it",Reviewed in India on 12 February 2022,Mic is not effective,1,,0,Cobalt Blue,Sense
RR96MS89NNJR7,Anuj,"This device is perfect . And sound quality is good I'm satisfied this . Amazing.,👍👍👍",Reviewed in India on 15 February 2022,Sound & connectivity is good and price is good.,5,,0,Jet Black,Sense
R2FC2H1QIWMBWU,Ashin G.,At this price the product is good...Sound quality and build quality is fine for this price range.,Reviewed in India on 14 September 2021,Awesome product,4,,0,Carbon Black,Flair
R11H0JBR603W09,Aravind, Touch option button not working properly,Reviewed in India on 23 September 2021,Touch option not working properly. Very Worst product from Amazon,1,https://m.media-amazon.com/images/I/C1VpxIB5KQS.jpg,0,Carbon Black,Flair
R1R4PNMRYJSONV,Amazon Customer,Overall sound quality is good except noise cancellation and bass,Reviewed in India on 23 April 2022,Overall gud product,4,,0,Jet Black,Sense
R5K6KTZMRDXAM,Vasu Saini,I liked its touch feature & designIt also comes with vibration featureWhich i liked the most,Reviewed in India on 6 September 2021,Best option under 2k,5,,0,Stone Blue,Flair
RO6XY1YWPOU91,BHAVESH PATEL,"Sound is very slow, nice cancel is not working, bass quality is very bed",Reviewed in India on 22 April 2022,Not proper sound in this item,1,,0,Jet Black,Sense
RRQ9YCPCXMLD0,Rishikesh Raut,"Bass is really good. Very fast charging , battery last more than 3 days.",Reviewed in India on 2 April 2022,Very good product in affordable price,4,,0,Stone Blue,Flair
R1XIFWQ3E2M9LS,Lohith N,"Inloked he product, it has nearly 30 hrs of playback time. Charges fast.",Reviewed in India on 12 April 2022,Good product.,4,https://m.media-amazon.com/images/I/710o6Au9FiL.jpg,0,Carbon Black,Flair
R2PKTAPG3XBNO2,Dinesh, Sound excellent ..nice bass,Reviewed in India on 8 March 2022,Good,4,,0,Forest Green,Flair
R19OLDZMLU42U4,SHAIKH ZAINUL ABEDEEN,I like it very much. Superb audio quality which I love most. Excellent battery life,Reviewed in India on 13 January 2022,Excellent Bluetooth till now which I had used,5,,0,Jet Black,Sense
R1ZNKZB22TPPVO,prithivi Rajan, Left side not working😤😡😡😡😡😡😡😡,Reviewed in India on 11 December 2021,Just one month used but it not working one side,1,,0,Forest Green,Flair
R2VIA1QJJGG4FC,ajay ande,The sound quality and noise cancellation is good. I am satisfied with the product quality.,Reviewed in India on 13 December 2021,The sound quality is good,5,https://m.media-amazon.com/images/I/610hFS2cPeL.jpg,0,Carbon Black,Flair
RM1ZSAXLINK3H,Somanath Behera,I purchase this but after 2 month it's Battery getting draining automatically ...waste product 😡😡😡😡🤬🤬🤬,Reviewed in India on 31 July 2021,Battery backup iss Ghatiaaa,1,,0,Forest Green,Flair
R1NFOURTUMPM7Z,MD.MUSHTAQUE MUSHTAQUE, Veri nice  I likeMujhe bahut acha laga,Reviewed in India on 19 December 2021,Veri good I like,4,https://m.media-amazon.com/images/I/61LrYMDRa5L.jpg,0,Carbon Black,Flair
R1236SSFP4OZKF,Payel Das,Please exchange my device some problem this device Beijing time stub and slow slow sound and hanging problem,Reviewed in India on 7 August 2021,I am changed my device,4,,0,Stone Blue,Flair
R2PBR9QI9CSBQZ,Sudhakar Mali,touch sensor is not sensible.,Reviewed in India on 22 January 2022,Not easy to handle,3,https://m.media-amazon.com/images/I/612YdiHEerL.jpg,0,Carbon Black,Flair
R177TOV44LMNTO,Esakkimuthu S,,Reviewed in India on 13 January 2022,Good one,4,,0,Cobalt Blue,Sense
R1XGAF58KR8L7Q,Amazon Customer,Its nice product and value for money...,Reviewed in India on 10 January 2022,Value for money...,4,,0,Forest Green,Flair
RI9W931PHREXL,Amazon Customer, Not perfect sounds not bass quality,Reviewed in India on 21 May 2022,Not perfect quality,1,,0,Carbon Black,Flair
RAH6H0CG0FA8A,nilesh tiwari,Overall nice product in this price,Reviewed in India on 28 May 2022,Nuce product,4,,0,Stone Blue,Flair
R2NFGQUDTV8I6M,Patan Ismail khan,II buy this product today I open and connect to my phone but it not connecting what's wrong,Reviewed in India on 5 December 2021,I buy this product today I open and connect to my phone but it not connecting what's wrong,2,,0,Carbon Black,Flair
R2TMRXRJFT92O0,Saseendran, Good but not user friendly,Reviewed in India on 29 December 2021,Not user friendly,4,,0,Forest Green,Flair
R334HP6XAJD90Z,Ravi Shankar Kumar,Overall good at this price.. Rs.1100,Reviewed in India on 18 January 2022,Overall good at this price. I got 1100,4,,0,Carbon Black,Flair
R3K6JAY2L0ABKF,Sumit sharma,I buy this product for gym to have noice cancellation music but this is not good,Reviewed in India on 27 May 2022,It’s just like the other cheap neckbands nothing good.,3,,0,Jet Black,Sense
R37FWN9JQ3HHTT,vineeth,"Dnt go for it, as its touch sensor is on a wrong place and it sense to our shirts clothes also..",Reviewed in India on 28 August 2021,Bad,1,,0,Carbon Black,Flair
R41OH2EQPE1ZR,Reeta Chhabra,Look and feel is premium but I am not happy with the sound quality,Reviewed in India on 5 December 2021,Look and feel is premium but I am not happy with the sound quality,2,,0,Forest Green,Flair
R1JWKRPV69SHNQ,SUMANTH,Totally disappointed verry worst product don't buy this product anyone.,Reviewed in India on 28 February 2022,Worst experience,1,,0,Carbon Black,Flair
RU6ODDES6DRJQ,Sachin pannu,Battrey life and call quality is  good,Reviewed in India on 7 July 2021,Call quality is good,5,,1,Carbon Black,Flair
R8GU8WG7OMGC5,Padmnabh sharma,Value for money,Reviewed in India on 12 August 2021,Value for money product,5,,0,Carbon Black,Flair
R1JP5NUJZ5FDY,Sivaraman S,Best sounds best quality best experience best noise cancellation design is good,Reviewed in India on 3 January 2022,Wonderful,5,,0,Carbon Black,Flair
R2NI4LIMTFC6LN,Awadesh,"Dear sir,I purchase one Bluetooth headphones but mic is not working",Reviewed in India on 15 May 2022,Mic not working,5,https://m.media-amazon.com/images/I/81q4dVxGGxL.jpg,0,Carbon Black,Flair
R254J52QXZWK6I,Mini Babu,I am really happy with the battery life. It works great for long hour lectures.,Reviewed in India on 25 February 2022,Great product!,5,,0,Carbon Black,Flair
R3J0FUJNFI5SST,Rahul varma,Call quality bad,Reviewed in India on 17 June 2021,Call quality bad😡,3,https://images-na.ssl-images-amazon.com/images/I/B1HBRLSPFbS.jpg,1,Carbon Black,Flair
R1ZWEWSJXU8Q9D,Siva,It's superb and it has amazing touch sensor...You would feel amazed..And its bass quality was awesome..,Reviewed in India on 22 July 2021,Marvelous,5,,0,Mist Grey,Flair
R1ZQBR73OCR0MW,santhosh,On and off is not up to the mark and connection of Bluetooth is not so good,Reviewed in India on 23 November 2021,Review,2,,0,Forest Green,Flair
R2096T0EEP0AQK,Sachin Mhaske,I use this product  for month good quality headphniveones and battery is excellent,Reviewed in India on 9 February 2022,Best headphone in this range,4,,0,Carbon Black,Flair
R3GURFE6UYJFIS,Ankit Kumar Pathak,Item defected within 02 months only. Hearing sound low and speaker not working.,Reviewed in India on 11 April 2022,worthless,1,,0,Jet Black,Sense
R258IANFUORR5K,Pushkar,Just bass is high while calling which does not give u clear voice while calling,Reviewed in India on 28 April 2022,Good product,4,,0,Jet Black,Sense
R38QDRSRLGWAN8,Roshan Padwal,Sound quality and battery life is good.This product is much better than the price.,Reviewed in India on 30 November 2021,Best product,4,https://m.media-amazon.com/images/I/61D9MWsOeBL.jpg,0,Jet Black,Sense
R25TIOKSAEU72G,Pankaj Shewale,I like this product in very good product,Reviewed in India on 26 March 2022,Good,4,,0,Stone Blue,Flair
R37QXHI6AD3D6U,Sachin Rajnale,Quality of product is not adequate and worst thing is there is no return,Reviewed in India on 19 January 2022,No return,2,,0,Jet Black,Sense
R2B6858U847MWY,BRIJESH GUPTA,My experience is don't  buy this product not work good,Reviewed in India on 14 April 2022,Please don't buy products is voice allways broken,1,,0,Carbon Black,Flair
R4AKE4FL1EBZK,himanshu,"Quality is very bad with in two days there is distortion in the sound, bad quality  product",Reviewed in India on 22 November 2021,Bad quality,1,,0,Stone Blue,Flair
R3OKBAMEUFTIBS,Abhinandan K., Gajab hai bhai loge to ignore nahi kar paooge,Reviewed in India on 8 January 2022,Thank to you nice products,5,,0,Mist Grey,Flair
R1GX7L1OVZR73V,Vikram paswan,I use continue 2 days but product quality is totally worst I am not satisfied with product,Reviewed in India on 29 November 2021,Worst product as per price,1,,0,Carbon Black,Flair
R1FLI1FEHVU1WF,Biranchi jajpur ODISHA,Not a quality product.,Reviewed in India on 24 July 2021,Product should be far better as it's 🇮🇳india Made.,2,,0,Stone Blue,Flair
R3ACDJD1VV9U3E,Thahair ahammad,Superb productDual connectivity is the most attracted feature of this device,Reviewed in India on 13 December 2021,Superb 👌👌👌,5,,0,Forest Green,Flair
RQPC4N2DRR8FJ,Satyanarayana P,"Superb, touch in neckband first time.We r satisfied this product.",Reviewed in India on 23 August 2021,Good product.,5,,0,Forest Green,Flair
R2YEKPLT4PHWVL,Deepak Sharma,"Volume key is missing, apart from that one of the best Bluetooth earphone i have used",Reviewed in India on 3 January 2022,Best Bluetooth earphone,4,,0,Mist Grey,Flair
R35LHSIJ0K7IEW,Indrojit majhi,"Sound quality is very nice, bluetooth connectivity & battery very good ' working properly",Reviewed in India on 13 January 2022,This very very good product,4,,0,Jet Black,Sense
R2C4WC5HFE3CW3,Saidur Rahaman, No it is verry Defikalty problem.,Reviewed in India on 19 May 2022,waste product r side verry lose. 2manth damaged,1,,0,Stone Blue,Flair
R1BJ8KLL5Y8OXS,Amazon Customer,Touch function stopped working after 15 days. After replacement the headphone is not powering on...,Reviewed in India on 24 September 2021,Worst Headphones ....,1,,0,Stone Blue,Flair
R228HENEPBF6T3,Ravi Dhapa,"I liked most about this product is value for money, I spent 799/- and I got it's value.",Reviewed in India on 26 January 2022,"Value for money product, exellent product quality.",5,,0,Forest Green,Sense
R1422QP2WXIUV2,tanmoy mondal, Battery is very good saund sem to,Reviewed in India on 25 April 2022,Battery is very good,5,,0,Cobalt Blue,Sense
R29F6ZK7T5LN36,prem chandekar,I like touch function. Sound best. Noise cancellation best. Bass quality good.,Reviewed in India on 8 September 2021,Sound is best. But volume + - button was necessary.,4,,0,Carbon Black,Flair
RXCARY3MFHHZ9,manoj,"Battery life is good, sound quality is not good, after one week one side of speaker damage, i returned it",Reviewed in India on 10 June 2021,Good but not too good,2,,0,Carbon Black,Flair
R2WB1J2KSJ3GLM,niraj,Mai abhi bhi is ko isa kr rha hu... I am happy with this product.,Reviewed in India on 28 November 2021,Everything is good 👍,5,,0,Carbon Black,Flair
RDHKISVEW9D2T,Aditya Panwar,"The overall product is good. It fits comfortably,sound quality is also quite decent.",Reviewed in India on 15 February 2022,A really good product,4,,0,Carbon Black,Flair
RGNJUZ7YGTBB5,Rahul Shinde,Very nice quality,Reviewed in India on 22 April 2022,Nice product,5,,0,Carbon Black,Flair
R3F6ICHUVN50HW,Naveen Gururaj,Crisp sound clarity with good amount of bass and insane noise cancellation.,Reviewed in India on 11 January 2022,Very good neckband at a low price tag,5,,0,Carbon Black,Flair
R1MOULPE6OVWFI,Nandu,Except the sound quality rest are fine,Reviewed in India on 2 April 2022,Except the sound quality rest are fine,4,,0,Carbon Black,Flair
R27V420DX51MXX,Sheetal,All is good but increase and decrease sound is not available.,Reviewed in India on 5 March 2022,Happy with product,5,,0,Forest Green,Flair
R2GSPVLTH5AOB9,Mohammed Subhan ,Noise should provide volume blokers yah definitely they should work on it,Reviewed in India on 26 November 2021,No volume control,1,,0,Stone Blue,Flair
RZJ50TVPO1Y3P,Sanu dey,This products very poor and service center very bad👎,Reviewed in India on 28 May 2022,Bad service 3 manth used it's death. Service center very bad👎,2,,0,Jet Black,Sense
